comuna_nom;region;election;mujer;party;votop;comuna_dom;year;n
"Ránquil";8;2008;0;"UDI";.41;"RANQUIL";2009;1
"Ránquil";8;2008;0;"UDI";.41;"RANQUIL";2010;2
"Ránquil";8;2008;0;"UDI";.41;"RANQUIL";2011;3
"Ránquil";8;2012;0;"UDI";.53;"RANQUIL";2012;1
"Rauco";7;2004;0;"RN";.49;"RAUCO";2006;1
"Rauco";7;2004;0;"RN";.49;"RAUCO";2007;2
"Rauco";7;2004;0;"RN";.49;"RAUCO";2005;3
"Rauco";7;2004;0;"RN";.49;"RAUCO";2008;4
"Rauco";7;2008;1;"RN";.52;"RAUCO";2009;1
"Rauco";7;2008;1;"RN";.52;"RAUCO";2010;2
"Rauco";7;2008;1;"RN";.52;"RAUCO";2011;3
"Rauco";7;2012;0;"PRSD";.58;"RAUCO";2012;1
"Recoleta";13;2004;0;"UDI";.54;"RECOLETA";2005;1
"Recoleta";13;2004;0;"UDI";.54;"RECOLETA";2006;2
"Recoleta";13;2004;0;"UDI";.54;"RECOLETA";2007;3
"Recoleta";13;2004;0;"UDI";.54;"RECOLETA";2008;4
"Recoleta";13;2008;1;"UDI";.46;"RECOLETA";2009;1
"Recoleta";13;2008;1;"UDI";.46;"RECOLETA";2010;2
"Recoleta";13;2008;1;"UDI";.46;"RECOLETA";2011;3
"Recoleta";13;2012;0;"PCCH";.42;"RECOLETA";2012;1
"Renaico";9;2004;0;"RN";.38;"RENAICO";2007;1
"Renaico";9;2004;0;"RN";.38;"RENAICO";2005;2
"Renaico";9;2004;0;"RN";.38;"RENAICO";2006;3
"Renaico";9;2004;0;"RN";.38;"RENAICO";2008;4
"Renaico";9;2008;1;"IND";.38;"RENAICO";2009;1
"Renaico";9;2008;1;"IND";.38;"RENAICO";2010;2
"Renaico";9;2008;1;"IND";.38;"RENAICO";2011;3
"Renaico";9;2012;0;"IND";.41;"RENAICO";2012;1
"Renca";13;2004;1;"UDI";.62;"RENCA";2005;1
"Renca";13;2004;1;"UDI";.62;"RENCA";2008;2
"Renca";13;2004;1;"UDI";.62;"RENCA";2007;3
"Renca";13;2004;1;"UDI";.62;"RENCA";2006;4
"Renca";13;2008;1;"UDI";.64;"RENCA";2009;1
"Renca";13;2008;1;"UDI";.64;"RENCA";2010;2
"Renca";13;2008;1;"UDI";.64;"RENCA";2011;3
"Renca";13;2012;1;"UDI";.52;"RENCA";2012;1
"Rengo";6;2004;0;"IND";.4;"RENGO";2006;1
"Rengo";6;2004;0;"IND";.4;"RENGO";2007;2
"Rengo";6;2004;0;"IND";.4;"RENGO";2008;3
"Rengo";6;2004;0;"IND";.4;"RENGO";2005;4
"Rengo";6;2008;0;"RN";.5;"RENGO";2009;1
"Rengo";6;2008;0;"RN";.5;"RENGO";2010;2
"Rengo";6;2008;0;"RN";.5;"RENGO";2011;3
"Rengo";6;2012;0;"IND";.56;"RENGO";2012;1
"Requínoa";6;2004;0;"UDI";.56;"REQUINOA";2007;1
"Requínoa";6;2004;0;"UDI";.56;"REQUINOA";2006;2
"Requínoa";6;2004;0;"UDI";.56;"REQUINOA";2008;3
"Requínoa";6;2004;0;"UDI";.56;"REQUINOA";2005;4
"Requínoa";6;2008;0;"IND";.43;"REQUINOA";2009;1
"Requínoa";6;2008;0;"IND";.43;"REQUINOA";2010;2
"Requínoa";6;2008;0;"IND";.43;"REQUINOA";2011;3
"Requínoa";6;2012;0;"IND";.57;"REQUINOA";2012;1
"Retiro";7;2004;0;"PDC";.57;"RETIRO";2005;1
"Retiro";7;2004;0;"PDC";.57;"RETIRO";2007;2
"Retiro";7;2004;0;"PDC";.57;"RETIRO";2006;3
"Retiro";7;2004;0;"PDC";.57;"RETIRO";2008;4
"Retiro";7;2008;0;"DC";.51;"RETIRO";2009;1
"Retiro";7;2008;0;"DC";.51;"RETIRO";2010;2
"Retiro";7;2008;0;"DC";.51;"RETIRO";2011;3
"Retiro";7;2012;0;"RN";.58;"RETIRO";2012;1
"Rinconada";5;2004;0;"UDI";.55;"RINCONADA";2008;1
"Rinconada";5;2004;0;"UDI";.55;"RINCONADA";2005;2
"Rinconada";5;2004;0;"UDI";.55;"RINCONADA";2007;3
"Rinconada";5;2004;0;"UDI";.55;"RINCONADA";2006;4
"Rinconada";5;2008;0;"UDI";.71;"RINCONADA";2009;1
"Rinconada";5;2008;0;"UDI";.71;"RINCONADA";2010;2
"Rinconada";5;2008;0;"UDI";.71;"RINCONADA";2011;3
"Rinconada";5;2012;0;"DC";.51;"RINCONADA";2012;1
"Río Bueno";10;2004;0;"PDC";.52;"RIO BUENO";2008;1
"Río Bueno";10;2004;0;"PDC";.52;"RIO BUENO";2006;2
"Río Bueno";10;2004;0;"PDC";.52;"RIO BUENO";2005;3
"Río Bueno";10;2004;0;"PDC";.52;"RIO BUENO";2007;4
"Río Bueno";10;2008;0;"UDI";.57;"RIO BUENO";2009;1
"Río Bueno";10;2008;0;"UDI";.57;"RIO BUENO";2010;2
"Río Bueno";10;2008;0;"UDI";.57;"RIO BUENO";2011;3
"Río Bueno";10;2012;0;"UDI";.57;"RIO BUENO";2012;1
"Río Claro";7;2004;1;"PS";.44;"RIO CLARO";2006;1
"Río Claro";7;2004;1;"PS";.44;"RIO CLARO";2007;2
"Río Claro";7;2004;1;"PS";.44;"RIO CLARO";2008;3
"Río Claro";7;2004;1;"PS";.44;"RIO CLARO";2005;4
"Río Claro";7;2008;0;"RN";.71;"RIO CLARO";2009;1
"Río Claro";7;2008;0;"RN";.71;"RIO CLARO";2010;2
"Río Claro";7;2008;0;"RN";.71;"RIO CLARO";2011;3
"Río Claro";7;2012;0;"RN";.5;"RIO CLARO";2012;1
"Río Hurtado";4;2004;1;"PDC";.52;"RIO HURTADO";2008;1
"Río Hurtado";4;2004;1;"PDC";.52;"RIO HURTADO";2007;2
"Río Hurtado";4;2004;1;"PDC";.52;"RIO HURTADO";2005;3
"Río Hurtado";4;2004;1;"PDC";.52;"RIO HURTADO";2006;4
"Río Hurtado";4;2008;0;"RN";.5;"RIO HURTADO";2009;1
"Río Hurtado";4;2008;0;"RN";.5;"RIO HURTADO";2010;2
"Río Hurtado";4;2008;0;"RN";.5;"RIO HURTADO";2011;3
"Río Hurtado";4;2012;0;"RN";.59;"RIO HURTADO";2012;1
"Río Ibáñez";11;2004;0;"UDI";.62;"RIO IBAÑEZ";2008;1
"Río Ibáñez";11;2004;0;"UDI";.62;"RIO IBAÑEZ";2007;2
"Río Ibáñez";11;2004;0;"UDI";.62;"RIO IBAÑEZ";2005;3
"Río Ibáñez";11;2004;0;"UDI";.62;"RIO IBAÑEZ";2006;4
"Río Ibáñez";11;2008;0;"UDI";.63;"RIO IBAÑEZ";2009;1
"Río Ibáñez";11;2008;0;"UDI";.63;"RIO IBAÑEZ";2010;2
"Río Ibáñez";11;2008;0;"UDI";.63;"RIO IBAÑEZ";2011;3
"Río Ibáñez";11;2012;0;"UDI";.57;"RIO IBAÑEZ";2012;1
"Río Negro";10;2004;0;"IND";.43;"RIO NEGRO";2005;1
"Río Negro";10;2004;0;"IND";.43;"RIO NEGRO";2006;2
"Río Negro";10;2004;0;"IND";.43;"RIO NEGRO";2007;3
"Río Negro";10;2004;0;"IND";.43;"RIO NEGRO";2008;4
"Río Negro";10;2008;0;"RN";.44;"RIO NEGRO";2009;1
"Río Negro";10;2008;0;"RN";.44;"RIO NEGRO";2010;2
"Río Negro";10;2008;0;"RN";.44;"RIO NEGRO";2011;3
"Río Negro";10;2012;0;"RN";.59;"RIO NEGRO";2012;1
"Río Verde";12;2004;1;"UDI";.76;"RIO VERDE";2005;1
"Río Verde";12;2004;1;"UDI";.76;"RIO VERDE";2008;2
"Río Verde";12;2004;1;"UDI";.76;"RIO VERDE";2007;3
"Río Verde";12;2004;1;"UDI";.76;"RIO VERDE";2006;4
"Río Verde";12;2008;0;"UDI";1;"RIO VERDE";2009;1
"Río Verde";12;2008;0;"UDI";1;"RIO VERDE";2010;2
"Río Verde";12;2008;0;"UDI";1;"RIO VERDE";2011;3
"Río Verde";12;2012;1;"UDI";.81;"RIO VERDE";2012;1
"Romeral";7;2004;0;"PDC";.64;"ROMERAL";2005;1
"Romeral";7;2004;0;"PDC";.64;"ROMERAL";2008;2
"Romeral";7;2004;0;"PDC";.64;"ROMERAL";2007;3
"Romeral";7;2004;0;"PDC";.64;"ROMERAL";2006;4
"Romeral";7;2008;0;"DC";.47;"ROMERAL";2009;1
"Romeral";7;2008;0;"DC";.47;"ROMERAL";2010;2
"Romeral";7;2008;0;"DC";.47;"ROMERAL";2011;3
"Romeral";7;2012;0;"IND";.43;"ROMERAL";2012;1
"Saavedra";9;2004;0;"IND";.35;"SAAVEDRA";2007;1
"Saavedra";9;2004;0;"IND";.35;"SAAVEDRA";2006;2
"Saavedra";9;2004;0;"IND";.35;"SAAVEDRA";2008;3
"Saavedra";9;2004;0;"IND";.35;"SAAVEDRA";2005;4
"Saavedra";9;2008;0;"PPD";.47;"SAAVEDRA";2009;1
"Saavedra";9;2008;0;"PPD";.47;"SAAVEDRA";2010;2
"Saavedra";9;2008;0;"PPD";.47;"SAAVEDRA";2011;3
"Saavedra";9;2012;0;"IND";.43;"SAAVEDRA";2012;1
"Sagrada Familia";7;2004;0;"PS";.69;"SAGRADA FAMILIA";2006;1
"Sagrada Familia";7;2004;0;"PS";.69;"SAGRADA FAMILIA";2008;2
"Sagrada Familia";7;2004;0;"PS";.69;"SAGRADA FAMILIA";2005;3
"Sagrada Familia";7;2004;0;"PS";.69;"SAGRADA FAMILIA";2007;4
"Sagrada Familia";7;2008;0;"PS";.54;"SAGRADA FAMILIA";2009;1
"Sagrada Familia";7;2008;0;"PS";.54;"SAGRADA FAMILIA";2010;2
"Sagrada Familia";7;2008;0;"PS";.54;"SAGRADA FAMILIA";2011;3
"Sagrada Familia";7;2012;0;"UDI";.51;"SAGRADA FAMILIA";2012;1
"Salamanca";4;2004;0;"PPD";.47;"SALAMANCA";2007;1
"Salamanca";4;2004;0;"PPD";.47;"SALAMANCA";2006;2
"Salamanca";4;2004;0;"PPD";.47;"SALAMANCA";2005;3
"Salamanca";4;2004;0;"PPD";.47;"SALAMANCA";2008;4
"Salamanca";4;2008;0;"PPD";.47;"SALAMANCA";2009;1
"Salamanca";4;2008;0;"PPD";.47;"SALAMANCA";2010;2
"Salamanca";4;2008;0;"PPD";.47;"SALAMANCA";2011;3
"Salamanca";4;2012;0;"PPD";.53;"SALAMANCA";2012;1
"San Antonio";5;2004;0;"IND";.37;"SAN ANTONIO";2005;1
"San Antonio";5;2004;0;"IND";.37;"SAN ANTONIO";2007;2
"San Antonio";5;2004;0;"IND";.37;"SAN ANTONIO";2008;3
"San Antonio";5;2004;0;"IND";.37;"SAN ANTONIO";2006;4
"San Antonio";5;2008;0;"PRSD";.52;"SAN ANTONIO";2009;1
"San Antonio";5;2008;0;"PRSD";.52;"SAN ANTONIO";2010;2
"San Antonio";5;2008;0;"PRSD";.52;"SAN ANTONIO";2011;3
"San Antonio";5;2012;0;"IND";.78;"SAN ANTONIO";2012;1
"San Bernardo";13;2004;1;"PDC";.6;"SAN BERNARDO";2008;1
"San Bernardo";13;2004;1;"PDC";.6;"SAN BERNARDO";2006;2
"San Bernardo";13;2004;1;"PDC";.6;"SAN BERNARDO";2007;3
"San Bernardo";13;2004;1;"PDC";.6;"SAN BERNARDO";2005;4
"San Bernardo";13;2008;1;"UDI";.48;"SAN BERNARDO";2009;1
"San Bernardo";13;2008;1;"UDI";.48;"SAN BERNARDO";2010;2
"San Bernardo";13;2008;1;"UDI";.48;"SAN BERNARDO";2011;3
"San Bernardo";13;2012;1;"UDI";.51;"SAN BERNARDO";2012;1
"San Carlos";8;2004;0;"PDC";.49;"SAN CARLOS";2006;1
"San Carlos";8;2004;0;"PDC";.49;"SAN CARLOS";2008;2
"San Carlos";8;2004;0;"PDC";.49;"SAN CARLOS";2007;3
"San Carlos";8;2004;0;"PDC";.49;"SAN CARLOS";2005;4
"San Carlos";8;2008;0;"RN";.6;"SAN CARLOS";2009;1
"San Carlos";8;2008;0;"RN";.6;"SAN CARLOS";2010;2
"San Carlos";8;2008;0;"RN";.6;"SAN CARLOS";2011;3
"San Carlos";8;2012;0;"RN";.54;"SAN CARLOS";2012;1
"San Clemente";7;2004;0;"PDC";.64;"SAN CLEMENTE";2006;1
"San Clemente";7;2004;0;"PDC";.64;"SAN CLEMENTE";2007;2
"San Clemente";7;2004;0;"PDC";.64;"SAN CLEMENTE";2008;3
"San Clemente";7;2004;0;"PDC";.64;"SAN CLEMENTE";2005;4
"San Clemente";7;2008;0;"RN";.51;"SAN CLEMENTE";2009;1
"San Clemente";7;2008;0;"RN";.51;"SAN CLEMENTE";2010;2
"San Clemente";7;2008;0;"RN";.51;"SAN CLEMENTE";2011;3
"San Clemente";7;2012;0;"DC";.7;"SAN CLEMENTE";2012;1
"San Esteban";5;2004;0;"IND";.42;"SAN ESTEBAN";2008;1
"San Esteban";5;2004;0;"IND";.42;"SAN ESTEBAN";2005;2
"San Esteban";5;2004;0;"IND";.42;"SAN ESTEBAN";2006;3
"San Esteban";5;2004;0;"IND";.42;"SAN ESTEBAN";2007;4
"San Esteban";5;2008;0;"IND";.51;"SAN ESTEBAN";2009;1
"San Esteban";5;2008;0;"IND";.51;"SAN ESTEBAN";2010;2
"San Esteban";5;2008;0;"IND";.51;"SAN ESTEBAN";2011;3
"San Esteban";5;2012;0;"IND";.61;"SAN ESTEBAN";2012;1
"San Fabián";8;2004;0;"IND";.46;"SAN FABIAN";2008;1
"San Fabián";8;2004;0;"IND";.46;"SAN FABIAN";2007;2
"San Fabián";8;2004;0;"IND";.46;"SAN FABIAN";2005;3
"San Fabián";8;2004;0;"IND";.46;"SAN FABIAN";2006;4
"San Fabián";8;2008;0;"PPD";.3;"SAN FABIAN";2009;1
"San Fabián";8;2008;0;"PPD";.3;"SAN FABIAN";2010;2
"San Fabián";8;2008;0;"PPD";.3;"SAN FABIAN";2011;3
"San Fabián";8;2012;1;"IND";.65;"SAN FABIAN";2012;1
"San Felipe";5;2004;0;"RN";.56;"SAN FELIPE";2005;1
"San Felipe";5;2004;0;"RN";.56;"SAN FELIPE";2007;2
"San Felipe";5;2004;0;"RN";.56;"SAN FELIPE";2006;3
"San Felipe";5;2004;0;"RN";.56;"SAN FELIPE";2008;4
"San Felipe";5;2008;0;"RN";.45;"SAN FELIPE";2009;1
"San Felipe";5;2008;0;"RN";.45;"SAN FELIPE";2010;2
"San Felipe";5;2008;0;"RN";.45;"SAN FELIPE";2011;3
"San Felipe";5;2012;0;"IND";.35;"SAN FELIPE";2012;1
"San Fernando";6;2004;0;"PDC";.42;"SAN FERNANDO";2008;1
"San Fernando";6;2004;0;"PDC";.42;"SAN FERNANDO";2007;2
"San Fernando";6;2004;0;"PDC";.42;"SAN FERNANDO";2006;3
"San Fernando";6;2004;0;"PDC";.42;"SAN FERNANDO";2005;4
"San Fernando";6;2008;0;"DC";.63;"SAN FERNANDO";2009;1
"San Fernando";6;2008;0;"DC";.63;"SAN FERNANDO";2010;2
"San Fernando";6;2008;0;"DC";.63;"SAN FERNANDO";2011;3
"San Fernando";6;2012;0;"IND";.35;"SAN FERNANDO";2012;1
"San Gregorio";12;2004;0;"PDC";.51;"SAN GREGORIO";2007;1
"San Gregorio";12;2004;0;"PDC";.51;"SAN GREGORIO";2006;2
"San Gregorio";12;2004;0;"PDC";.51;"SAN GREGORIO";2008;3
"San Gregorio";12;2004;0;"PDC";.51;"SAN GREGORIO";2005;4
"San Gregorio";12;2008;0;"DC";.53;"SAN GREGORIO";2009;1
"San Gregorio";12;2008;0;"DC";.53;"SAN GREGORIO";2010;2
"San Gregorio";12;2008;0;"DC";.53;"SAN GREGORIO";2011;3
"San Gregorio";12;2012;0;"IND";.28;"SAN GREGORIO";2012;1
"San Ignacio";8;2004;0;"UDI";.56;"SAN IGNACIO";2006;1
"San Ignacio";8;2004;0;"UDI";.56;"SAN IGNACIO";2005;2
"San Ignacio";8;2004;0;"UDI";.56;"SAN IGNACIO";2007;3
"San Ignacio";8;2004;0;"UDI";.56;"SAN IGNACIO";2008;4
"San Ignacio";8;2008;0;"PRSD";.48;"SAN IGNACIO";2009;1
"San Ignacio";8;2008;0;"PRSD";.48;"SAN IGNACIO";2010;2
"San Ignacio";8;2008;0;"PRSD";.48;"SAN IGNACIO";2011;3
"San Ignacio";8;2012;0;"PRSD";.53;"SAN IGNACIO";2012;1
"San Javier";7;2004;0;"PDC";.48;"SAN JAVIER";2007;1
"San Javier";7;2004;0;"PDC";.48;"SAN JAVIER";2008;2
"San Javier";7;2004;0;"PDC";.48;"SAN JAVIER";2006;3
"San Javier";7;2004;0;"PDC";.48;"SAN JAVIER";2005;4
"San Javier";7;2008;0;"DC";.64;"SAN JAVIER";2009;1
"San Javier";7;2008;0;"DC";.64;"SAN JAVIER";2010;2
"San Javier";7;2008;0;"DC";.64;"SAN JAVIER";2011;3
"San Javier";7;2012;0;"DC";.46;"SAN JAVIER";2012;1
"San Joaquín";13;2004;0;"PPD";.53;"SAN JOAQUIN";2005;1
"San Joaquín";13;2004;0;"PPD";.53;"SAN JOAQUIN";2008;2
"San Joaquín";13;2004;0;"PPD";.53;"SAN JOAQUIN";2007;3
"San Joaquín";13;2004;0;"PPD";.53;"SAN JOAQUIN";2006;4
"San Joaquín";13;2008;0;"PPD";.63;"SAN JOAQUIN";2009;1
"San Joaquín";13;2008;0;"PPD";.63;"SAN JOAQUIN";2010;2
"San Joaquín";13;2008;0;"PPD";.63;"SAN JOAQUIN";2011;3
"San Joaquín";13;2012;0;"IND";.78;"SAN JOAQUIN";2012;1
"San José de Maipo";13;2004;0;"PS";.37;"SAN JOSE DE MAIPO";2005;1
"San José de Maipo";13;2004;0;"PS";.37;"SAN JOSE DE MAIPO";2007;2
"San José de Maipo";13;2004;0;"PS";.37;"SAN JOSE DE MAIPO";2006;3
"San José de Maipo";13;2004;0;"PS";.37;"SAN JOSE DE MAIPO";2008;4
"San José de Maipo";13;2008;0;"RN";.31;"SAN JOSE DE MAIPO";2009;1
"San José de Maipo";13;2008;0;"RN";.31;"SAN JOSE DE MAIPO";2010;2
"San José de Maipo";13;2008;0;"RN";.31;"SAN JOSE DE MAIPO";2011;3
"San José de Maipo";13;2012;0;"RN";.37;"SAN JOSE DE MAIPO";2012;1
"San Juan de la Costa";10;2004;0;"RN";.55;"SAN JUAN DE LA COSTA";2006;1
"San Juan de la Costa";10;2004;0;"RN";.55;"SAN JUAN DE LA COSTA";2008;2
"San Juan de la Costa";10;2004;0;"RN";.55;"SAN JUAN DE LA COSTA";2005;3
"San Juan de la Costa";10;2004;0;"RN";.55;"SAN JUAN DE LA COSTA";2007;4
"San Juan de la Costa";10;2008;0;"RN";.45;"SAN JUAN DE LA COSTA";2009;1
"San Juan de la Costa";10;2008;0;"RN";.45;"SAN JUAN DE LA COSTA";2010;2
"San Juan de la Costa";10;2008;0;"RN";.45;"SAN JUAN DE LA COSTA";2011;3
"San Juan de la Costa";10;2012;0;"DC";.62;"SAN JUAN DE LA COSTA";2012;1
"San Miguel";13;2004;0;"PS";.42;"SAN MIGUEL";2005;1
"San Miguel";13;2004;0;"PS";.42;"SAN MIGUEL";2006;2
"San Miguel";13;2004;0;"PS";.42;"SAN MIGUEL";2007;3
"San Miguel";13;2004;0;"PS";.42;"SAN MIGUEL";2008;4
"San Miguel";13;2008;0;"PS";.56;"SAN MIGUEL";2009;1
"San Miguel";13;2008;0;"PS";.56;"SAN MIGUEL";2010;2
"San Miguel";13;2008;0;"PS";.56;"SAN MIGUEL";2011;3
"San Miguel";13;2012;0;"PS";.58;"SAN MIGUEL";2012;1
"San Nicolás";8;2004;0;"PDC";.56;"SAN NICOLAS";2007;1
"San Nicolás";8;2004;0;"PDC";.56;"SAN NICOLAS";2006;2
"San Nicolás";8;2004;0;"PDC";.56;"SAN NICOLAS";2005;3
"San Nicolás";8;2004;0;"PDC";.56;"SAN NICOLAS";2008;4
"San Nicolás";8;2008;0;"DC";.32;"SAN NICOLAS";2009;1
"San Nicolás";8;2008;0;"DC";.32;"SAN NICOLAS";2010;2
"San Nicolás";8;2008;0;"DC";.32;"SAN NICOLAS";2011;3
"San Nicolás";8;2012;0;"DC";.5;"SAN NICOLAS";2012;1
"San Pablo";10;2004;0;"PDC";.71;"SAN PABLO";2005;1
"San Pablo";10;2004;0;"PDC";.71;"SAN PABLO";2007;2
"San Pablo";10;2004;0;"PDC";.71;"SAN PABLO";2008;3
"San Pablo";10;2004;0;"PDC";.71;"SAN PABLO";2006;4
"San Pablo";10;2008;0;"DC";.73;"SAN PABLO";2009;1
"San Pablo";10;2008;0;"DC";.73;"SAN PABLO";2010;2
"San Pablo";10;2008;0;"DC";.73;"SAN PABLO";2011;3
"San Pablo";10;2012;0;"DC";.74;"SAN PABLO";2012;1
"San Pedro";13;2004;0;"IND";.31;"SAN PEDRO";2005;1
"San Pedro";13;2004;0;"IND";.31;"SAN PEDRO";2008;2
"San Pedro";13;2004;0;"IND";.31;"SAN PEDRO";2007;3
"San Pedro";13;2004;0;"IND";.31;"SAN PEDRO";2006;4
"San Pedro";13;2008;0;"DC";.41;"SAN PEDRO";2009;1
"San Pedro";13;2008;0;"DC";.41;"SAN PEDRO";2010;2
"San Pedro";13;2008;0;"DC";.41;"SAN PEDRO";2011;3
"San Pedro";13;2012;0;"DC";.49;"SAN PEDRO";2012;1
"San Pedro de Atacama";2;2004;1;"PDC";.52;"SAN PEDRO DE ATACAMA";2006;1
"San Pedro de Atacama";2;2004;1;"PDC";.52;"SAN PEDRO DE ATACAMA";2005;2
"San Pedro de Atacama";2;2004;1;"PDC";.52;"SAN PEDRO DE ATACAMA";2008;3
"San Pedro de Atacama";2;2004;1;"PDC";.52;"SAN PEDRO DE ATACAMA";2007;4
"San Pedro de Atacama";2;2008;1;"DC";.45;"SAN PEDRO DE ATACAMA";2009;1
"San Pedro de Atacama";2;2008;1;"DC";.45;"SAN PEDRO DE ATACAMA";2010;2
"San Pedro de Atacama";2;2008;1;"DC";.45;"SAN PEDRO DE ATACAMA";2011;3
"San Pedro de Atacama";2;2012;1;"DC";.43;"SAN PEDRO DE ATACAMA";2012;1
"San Pedro de la Paz";8;2004;0;"PS";.63;"SAN PEDRO DE LA PAZ";2006;1
"San Pedro de la Paz";8;2004;0;"PS";.63;"SAN PEDRO DE LA PAZ";2008;2
"San Pedro de la Paz";8;2004;0;"PS";.63;"SAN PEDRO DE LA PAZ";2007;3
"San Pedro de la Paz";8;2004;0;"PS";.63;"SAN PEDRO DE LA PAZ";2005;4
"San Pedro de la Paz";8;2008;0;"IND";.37;"SAN PEDRO DE LA PAZ";2009;1
"San Pedro de la Paz";8;2008;0;"IND";.37;"SAN PEDRO DE LA PAZ";2010;2
"San Pedro de la Paz";8;2008;0;"IND";.37;"SAN PEDRO DE LA PAZ";2011;3
"San Pedro de la Paz";8;2012;0;"IND";.34;"SAN PEDRO DE LA PAZ";2012;1
"San Rafael";7;2004;0;"PDC";.59;"SAN RAFAEL";2007;1
"San Rafael";7;2004;0;"PDC";.59;"SAN RAFAEL";2008;2
"San Rafael";7;2004;0;"PDC";.59;"SAN RAFAEL";2005;3
"San Rafael";7;2004;0;"PDC";.59;"SAN RAFAEL";2006;4
"San Rafael";7;2008;0;"UDI";.51;"SAN RAFAEL";2009;1
"San Rafael";7;2008;0;"UDI";.51;"SAN RAFAEL";2010;2
"San Rafael";7;2008;0;"UDI";.51;"SAN RAFAEL";2011;3
"San Rafael";7;2012;1;"DC";.38;"SAN RAFAEL";2012;1
"San Ramón";13;2004;0;"PDC";.5;"SAN RAMON";2006;1
"San Ramón";13;2004;0;"PDC";.5;"SAN RAMON";2007;2
"San Ramón";13;2004;0;"PDC";.5;"SAN RAMON";2008;3
"San Ramón";13;2004;0;"PDC";.5;"SAN RAMON";2005;4
"San Ramón";13;2008;0;"DC";.37;"SAN RAMON";2009;1
"San Ramón";13;2008;0;"DC";.37;"SAN RAMON";2010;2
"San Ramón";13;2008;0;"DC";.37;"SAN RAMON";2011;3
"San Ramón";13;2012;0;"PS";.5;"SAN RAMON";2012;1
"San Rosendo";8;2004;0;"PDC";.62;"SAN ROSENDO";2007;1
"San Rosendo";8;2004;0;"PDC";.62;"SAN ROSENDO";2006;2
"San Rosendo";8;2004;0;"PDC";.62;"SAN ROSENDO";2005;3
"San Rosendo";8;2004;0;"PDC";.62;"SAN ROSENDO";2008;4
"San Rosendo";8;2008;1;"RN";.45;"SAN ROSENDO";2009;1
"San Rosendo";8;2008;1;"RN";.45;"SAN ROSENDO";2010;2
"San Rosendo";8;2008;1;"RN";.45;"SAN ROSENDO";2011;3
"San Rosendo";8;2012;0;"DC";.54;"SAN ROSENDO";2012;1
"San Vicente";6;2004;1;"UDI";.49;"SAN VICENTE";2005;1
"San Vicente";6;2004;1;"UDI";.49;"SAN VICENTE";2007;2
"San Vicente";6;2004;1;"UDI";.49;"SAN VICENTE";2006;3
"San Vicente";6;2004;1;"UDI";.49;"SAN VICENTE";2008;4
"San Vicente";6;2008;1;"UDI";.53;"SAN VICENTE";2009;1
"San Vicente";6;2008;1;"UDI";.53;"SAN VICENTE";2010;2
"San Vicente";6;2008;1;"UDI";.53;"SAN VICENTE";2011;3
"San Vicente";6;2012;0;"PS";.6;"SAN VICENTE";2012;1
"Santa Bárbara";8;2004;0;"IND";.44;"SANTA BARBARA";2006;1
"Santa Bárbara";8;2004;0;"IND";.44;"SANTA BARBARA";2005;2
"Santa Bárbara";8;2004;0;"IND";.44;"SANTA BARBARA";2008;3
"Santa Bárbara";8;2004;0;"IND";.44;"SANTA BARBARA";2007;4
"Santa Bárbara";8;2008;0;"IND";.66;"SANTA BARBARA";2009;1
"Santa Bárbara";8;2008;0;"IND";.66;"SANTA BARBARA";2010;2
"Santa Bárbara";8;2008;0;"IND";.66;"SANTA BARBARA";2011;3
"Santa Bárbara";8;2012;0;"DC";.41;"SANTA BARBARA";2012;1
"Santa Cruz";6;2004;1;"IND";.41;"SANTA CRUZ";2006;1
"Santa Cruz";6;2004;1;"IND";.41;"SANTA CRUZ";2005;2
"Santa Cruz";6;2004;1;"IND";.41;"SANTA CRUZ";2008;3
"Santa Cruz";6;2004;1;"IND";.41;"SANTA CRUZ";2007;4
"Santa Cruz";6;2008;0;"IND";.43;"SANTA CRUZ";2009;1
"Santa Cruz";6;2008;0;"IND";.43;"SANTA CRUZ";2010;2
"Santa Cruz";6;2008;0;"IND";.43;"SANTA CRUZ";2011;3
"Santa Cruz";6;2012;0;"IND";.69;"SANTA CRUZ";2012;1
"Santa Juana";8;2004;0;"PDC";.68;"SANTA JUANA";2007;1
"Santa Juana";8;2004;0;"PDC";.68;"SANTA JUANA";2008;2
"Santa Juana";8;2004;0;"PDC";.68;"SANTA JUANA";2006;3
"Santa Juana";8;2004;0;"PDC";.68;"SANTA JUANA";2005;4
"Santa Juana";8;2008;0;"DC";.86;"SANTA JUANA";2009;1
"Santa Juana";8;2008;0;"DC";.86;"SANTA JUANA";2010;2
"Santa Juana";8;2008;0;"DC";.86;"SANTA JUANA";2011;3
"Santa Juana";8;2012;0;"DC";.62;"SANTA JUANA";2012;1
"Santa María";5;2004;0;"PPD";.63;"SANTA MARIA";2007;1
"Santa María";5;2004;0;"PPD";.63;"SANTA MARIA";2006;2
"Santa María";5;2004;0;"PPD";.63;"SANTA MARIA";2005;3
"Santa María";5;2004;0;"PPD";.63;"SANTA MARIA";2008;4
"Santa María";5;2008;0;"PPD";.86;"SANTA MARIA";2009;1
"Santa María";5;2008;0;"PPD";.86;"SANTA MARIA";2010;2
"Santa María";5;2008;0;"PPD";.86;"SANTA MARIA";2011;3
"Santa María";5;2012;0;"PPD";.92;"SANTA MARIA";2012;1
