codigo;municipio;educasistencia;educretirobasica;educretiromedia;educmatricula;year;saludtotal;saludpersonal;saludpersporcentaje;saludfunc;saludfuncporcentaje;saludinversion;saludinvporcentaje;saludcapacit;saludcapacitporcentaje;saludtotalpc;eductotal;educnacional;educsubvencion;educmineduc;educmunic;educmunicporcentaje;educmuncipgastoporcentaje;mujeresindigente;mujerespobreza;mujeresfuncionarias;mujeresfuncprofes;mujeresdirectivo;pobreza;dom_comuna;urb;rur;dens;region;condom;usingcont
10101;"PUERTO MONTT";89.48;1.41;4.98;27158;2006;3682714;2819495;76.56;774527;21.03;88692;2.41;14685;.52;"24";1.38e+07;1.35e+07;1.21e+07;88.02;246088;1.79;1.43;66.57333;86.065;41.054;19.612;6.418;11.7;"PUERTO MONTT";87.83;12.17;"127.5";10;.4690509;.7076283
10207;"QUEILÉN";90.62;.9;5.58;981;2006;157254;90740;57.7;63808;40.58;2706;1.72;0;0;"Costo Fijo";1060091;999731;715863;67.53;60360;5.69;3.74;77.59333;92.92;42.144;10.222;24.666;10.82;"QUEILEN";39.2;60.8;"15.91";10;.4690509;.7076283
10302;"PUERTO OCTAY";90.4;1.37;12.91;1479;2006;234648;186332;79.41;43922;18.72;4394;1.87;441;.24;"40";1096020;1003520;818478;74.68;92500;8.44;9.36;67.31667;86.265;18.102;15.718;0;12.65429;"PUERTO OCTAY";32.77;67.23;"5.48";10;.4690509;.7076283
10401;"CHAITÉN";89.94;.31;7.89;1640;2006;125361;107113;85.44;18248;14.56;0;0;0;0;"Costo Fijo";1861234;1771234;1699046;91.29;90000;4.84;6.52;65.29166;87.71;25.07;2.222;16.05;9.947143;"CHAITEN";58.07;41.93;"0.85";10;.4690509;.7076283
10107;"LLANQUIHUE";91.31;1.41;11.74;2648;2006;304479;238013;77.03;60571;19.6;10399;3.37;1028;.43;"22";1320555;1285891;1214569;91.97;34664;2.62;2.32;70.65;89.605;32.022;10.428;11.192;13.71429;"LLANQUIHUE";79.52;20.48;"42.11";10;.4690509;.7076283
10209;"QUEMCHI";90.35;1.27;9.15;1327;2006;330217;210051;63.61;87037;26.36;33129;10.03;76;.04;"49";1403106;1238673;978132;69.71;164433;11.72;12.89;66.48333;88.64833;41.346;7.69;15.638;6.2;"QUEMCHI";30;70;"20.67";10;.4690509;.7076283
10306;"SAN JUAN DE LA COSTA";89.27;.41;4.84;522;2006;426427;327935;76.9;97536;22.87;956;.22;9575;2.92;"50";579536;477536;425791;73.47;102000;17.6;8.42;85.295;95.465;33.856;9.444;18.888;15.02857;"SAN JUAN DE LA COSTA";11.63;88.37;"5.48";10;.4690509;.7076283
10307;"SAN PABLO";89.25;1.15;5.79;1312;2006;301880;228254;75.61;71936;23.83;1690;.56;0;0;"35";884148;845348;786441;88.95;38800;4.39;4.25;77.25;93.325;41.87;0;7.14;13.93714;"SAN PABLO";33.41;66.59;"14.96";10;.4690509;.7076283
10303;"PURRANQUE";90.13;1.31;4.1;2876;2006;702007;531021;75.64;145357;20.71;25629;3.65;1931;.36;"33";1757409;1637409;1524310;86.74;120000;6.83;7.11;64.72166;85.97334;51.956;10.314;11.176;20.13143;"PURRANQUE";62.07;37.93;"14.33";10;.4690509;.7076283
10204;"CURACO DE VÉLEZ";90.82;3.31;10.8;773;2006;189701;96277;59.69;65021;40.31;0;0;0;0;"Costo Fijo";962820;862938;728414;75.65;99882;10.37;11.68;57.86833;84.565;48.824;0;15.716;4.36;"CURACO DE VELEZ";0;100;"46.73";10;.4690509;.7076283
